Pseudo;SCIndex;PushName;angle;mass;height;StepIndex;Impulse;MaxForce;PerturbationDuration;StepFrame;EscapeTtb;EscapeDtb;EscapeMoS;MinTtb;MinMoS;MinDtb;MaxSpeed;MinCpred;CrossoverIndex;MinTtr;MaxTheta_trunk;MaxOmega_trunk;MaxLinMom_xf;MaxAngMom_yf;MaxAngMom_z;Max_KE;Max_lin_KE;Max_angle_KE;Final_CoM_x;Final_CoM_y
CRR1297A;0;PL45_1;45;63.6;1.7;0;15.389037858581496;41.726679355488166;0.785;1341;0;0;1000.0;1.1661363015708972;0.09386079411402512;0.10599802420654292;0.12690558403230837;-544.4300481554019;0;1.2151235466211217;0.35936686925874284;1.1401285620541546;7.967553384062205;1.6681406106431527;0.791074201154336;1.09538434540188;1.0027333683645692;0.4181316400848759;-0.0139110375901987;-0.00498214174337297
CRR1297A;0;PL45_2;45;63.6;1.7;0;12.029200028265086;43.06016196658578;0.645;1583;0;0;1000.0;1.6929235790502126;0.11606449116567691;0.11651851341056378;0.1132556832409425;-2661.4095293513556;0;1.0513900539351395;0.33140136775422635;1.288103977792071;7.188171247839418;1.7245246877037785;0.742053588849599;1.03098459321173;0.8235222573757615;0.6898998872498789;-0.000304636129038638;-0.00804244848454616
PUC0783A;0;PH45_1;45;100.6;1.745;2;39.16771992570999;86.64146870775244;0.925;1170;0.1779919966164982;0.04505265040493944;-0.03364978863307645;0.17985195366939105;-0.034066572472170514;0.04635178199939822;0.30441888282440727;-1785.7502197238268;1.0;1.6840032367082765;0.2036011631234485;0.8386775014812498;44.90786260120947;9.632913273453546;1.38122083071257;12.0286179254048;11.087188838287638;0.3343167654032608;-0.299909971846996;0.455489803414203
PUC0783A;0;PH45_2;45;100.6;1.745;2;37.74593254967235;91.80850159732228;0.845;1313;0.13993264771572572;0.038557475724666584;-0.0470906584241039;0.1427913436104403;-0.046947557437805404;0.03989290173235393;0.3114286258498565;-16981.50326251375;1.0;2.6374504320590955;0.16264125471312885;0.5737450675088573;75.82696296254429;13.928761477085025;1.54278399559681;12.9726642401254;10.213257784179284;0.5040301569028949;-0.402868858607239;0.434434117841622
PUC0783A;0;PM45_1;45;100.6;1.745;0;29.788707490377664;84.25053082965627;0.81;1386;0;0;1000.0;0.44118521360629864;0.025502367632291464;0.051821644707130715;0.23235988028357246;-1470.5787682903253;0;3.016881253938347;0.11029326028664053;0.5051489411218489;23.408503296486067;3.942529228496058;0.721336231524419;4.788255712899;6.66284181678607;0.035307938568938914;0.00749161074316396;-0.00159936432511376
PUC0783A;0;PM45_2;45;100.6;1.745;0;34.036215235647;86.52532966835682;0.96;1374;0;0;1000.0;0.39842850154873943;0.018574408273471545;0.04543397131202216;0.2391392482846594;-822.6286064121766;0;3.6791265484741196;0.1119700699343229;-0.41221296894614623;23.813838817047543;7.271085071606139;0.516621576239826;7.67388247734955;7.714424144419431;0.13900569259572024;0.00989232253087957;0.00704443591336834
PUC0783A;0;PL45_1;45;100.6;1.745;0;21.384513170167526;63.90628691032796;0.8200000000000001;1523;0;0;1000.0;0.8970627173491874;0.0760964551488934;0.09690266562808492;0.15565721310241082;-21025.315232890298;0;4.5617886875514175;0.045970383881060325;0.33730086155567757;14.407558429678737;2.342204214548513;0.451664357566718;1.93287526654653;2.5225077767804485;0.00724330817393214;0.00703791907616513;-0.00557634952842656
PUC0783A;0;PL45_2;45;100.6;1.745;0;23.819490580430536;77.52299804719915;0.715;1103;0;0;1000.0;1.053560578592314;0.08511707835621757;0.10723691537517867;0.12206619255162775;-315.3417652220833;0;3.137459596768944;0.08252760856433991;-0.493247961065291;12.24233808959107;2.9718611974779474;0.843956367307195;1.37396194302374;1.6135896449657523;0.1673276248121794;-0.00367876395179034;0.0268838195562151
BAL0595A;0;PH45_1;45;60.4;1.65;2;30.08715419806367;70.32160059401863;0.805;966;0.18629266708040595;0.09510772522246144;-0.05585462818019089;0.19425224549375206;-0.051276882606563864;0.0981867977594986;0.5054602973053235;-140.08817003587654;1.0;1.4547243403638315;0.22406886985736973;0.9289193286378311;51.28917803752674;2.9681797441699382;1.62633935963331;9.43476655724494;15.501444487497734;1.2083514871165841;-0.51070538678049;0.548022668464573
BAL0595A;0;PH45_2;45;60.4;1.65;2;33.94321577932243;88.2597409155355;0.715;817;0.09745591248910611;0.055425465578941055;-0.11300722354448992;0.10341080546146154;-0.1085846232746547;0.05825637884692064;0.5633490483606304;-211.73948828933064;1.0;1.1071021221593413;0.3343453175465859;1.2744718428300355;57.62084952228088;3.7650049934585166;1.46274007608936;11.4038846954704;19.2725169667554;0.9289165372063928;-0.639288516823133;0.469162526938129
BAL0595A;0;PM45_1;45;60.4;1.65;0;22.43557310462733;59.420879375845104;0.81;1018;0;0;1000.0;0.8660358644357699;0.08657315100675168;0.08900207918412838;0.1681702069139982;-1520.6152388608348;0;0.9272948417021182;0.4478116905066026;1.3817380527202994;10.004584988394658;2.9797631379375185;1.07065984658871;2.51389782590273;1.7056751588929595;0.9000281484761425;0.0148710706163055;0.0215069315933939
BAL0595A;0;PM45_2;45;60.4;1.65;2;18.430012318854008;59.55568562012462;0.65;988;0.07171027655217851;0.017192441951974644;-0.05391930181167119;0.07830030446796371;-0.051798452323982946;0.01857838961410707;0.283092657611077;-501.48999250066265;1.0;1.1465054383217643;0.3276978809636663;1.186399515469963;29.148934684338016;4.08962505512869;0.633465960681219;4.02545565082655;4.862301721708712;0.7141146931651998;-0.283980607322315;0.454737858731565
BAL0595A;0;PL45_1;45;60.4;1.65;0;18.17982213795535;71.16954405675644;0.64;1112;0;0;1000.0;1.2120925116923928;0.10412361937437617;0.10949144695612564;0.12775267374725505;-4545.817007148553;0;0.8212779153757817;0.3298986841286657;1.63301414903948;7.61002851604049;2.403330466128594;0.853672610007143;1.49105335597271;0.8850470209458225;0.7629431167529813;0.00015276006435827;-0.0234144592674098
BAL0595A;0;PL45_2;45;60.4;1.65;2;15.449806125955622;72.7720643882027;0.525;1179;-0.18286459440425087;-0.04738374672565873;-0.12402196734612189;-0.18035317115337152;-0.12143357575602338;-0.04599901336806728;0.2550496510479981;-176.72791861156685;-1.0;0.9041469439207042;0.26612940049043776;1.529438468242425;23.886047429922765;2.7191673712355913;0.673298789488442;4.88110376931045;3.969960658443415;0.040063323448873714;-0.130719438056969;0.534708540143621
GEC0801A;0;PH45_1;45;48.3;1.58;2;30.57908316169687;71.34637187035925;0.975;1278;0.05119481450031315;0.01747265273713242;-0.08239345097881859;0.05720573004190348;-0.07962139693157054;0.01934906010947083;0.34466292883428695;-10499.159026303141;1.0;0.899739916251708;0.44552489343427026;1.3703321554567938;34.97341300835828;2.062373198669225;1.08023324977193;4.47998480257065;5.587857043499416;0.3369486957034781;-0.453120863361864;0.337178917905595
GEC0801A;0;PH45_2;45;48.3;1.58;2;26.143781300723134;61.16870716364296;0.9;1146;0.08565096690172756;0.027757943603251185;-0.06710153964581198;0.09097859281410528;-0.06506030376847456;0.029342623483079613;0.32252228326981053;-239.5057342816061;1.0;0.7569515272986889;0.4993576144525761;1.5401204411611913;26.5057497889713;2.3027872398053;1.04627072717729;4.2566208773811;5.05053684614889;0.02798398731116874;-0.260743413438871;0.306276002978632
GEC0801A;0;PM45_1;45;48.3;1.58;2;20.563202058895314;56.553740209806385;0.865;1321;0.2632872671479577;0.06661854467654156;-0.00738745050607226;0.266869540999881;-0.006508113079093148;0.06780700475275636;0.29579873491111836;-4563.338354002746;-1.0;1.120723849288813;0.34797361118095954;1.1583108506714457;14.416628749260578;1.3905800134572013;0.729454646886389;2.87556277383586;4.297608398475074;0.6505598389009528;-0.0943478247264609;0.244319843470014
GEC0801A;0;PM45_2;45;48.3;1.58;0;27.284009541836806;72.26726103135948;0.905;1360;0;0;1000.0;0.7683435097249177;0.09040382859745895;0.10858002733087539;0.1952392463155233;-412.5897367619179;0;0.9467509521089195;0.3720099110089582;1.3834932786417535;9.201743306929046;1.4560016207242135;0.4500667777495;1.39970373417476;1.9262827443871262;0.5587992187449345;0.00696824517088701;-0.0121035614972801
GEC0801A;0;PL45_1;45;48.3;1.58;0;15.49370319913819;49.99719888213901;0.755;1183;0;0;1000.0;1.545660636651451;0.09441224399696749;0.10009001016564686;0.11639210190670307;-3332.0738605314873;0;0.7944509180008297;0.40210421022181114;1.6937358762444759;5.6093160498791494;1.023462336120535;0.493252480196171;0.684366974592779;0.6582145936541566;0.6389250785249719;-0.00291751684774533;0.00729665506430965
GEC0801A;0;PL45_2;45;48.3;1.58;0;18.243611890008566;61.70793357393882;0.755;1229;0;0;1000.0;0.6038053490391188;0.05979015556360551;0.10130281355514366;0.20504342471588444;-1087.2248488996604;0;1.4765570813976692;0.28213698406892573;0.9363689756050203;9.915888363032415;1.2184619618269605;0.632596455401304;1.60528942723743;2.107236796484674;0.38996755991466564;0.0103158022535679;-0.0133336825967308
ZIK0485A;0;PH45_1;45;71.2;1.685;2;31.436122468242758;102.49913265162762;0.775;1104;0.22177722722367546;0.10451679081547523;-0.04128653381833029;0.2300961939838531;-0.03681059169617301;0.1068252795618837;0.4642635660865391;-4968.444934357466;1.0;1.1103559566913699;0.1886056905965215;1.272408018881832;46.94559834480935;2.9450715431486705;2.25564195325339;9.42711369050015;15.428113632574448;1.442536035722669;-0.345162204180637;0.319371762633659
ZIK0485A;0;PH45_2;45;71.2;1.685;2;24.773369515590993;74.48079261790934;0.785;1087;0.17846370074524498;0.06583816592734108;-0.048120578245635794;0.18301000447127494;-0.04649476708924352;0.06759008407453113;0.3702479345692155;-724.0588911537031;1.0;0.7170182681660742;0.42360194844101967;1.7729695361005327;30.294341568677257;3.9742192974414907;1.56361474480358;6.48764580406679;9.768524206001613;2.100814938993051;-0.154842872096243;0.321781426889052
ZIK0485A;0;PM45_1;45;71.2;1.685;2;20.77169102872165;61.23173327964121;0.725;975;0.20616099100135468;0.08709699826929812;-0.043447464593748666;0.2122191481276965;-0.04028463735251918;0.08833322915918985;0.4162359049054235;-1080.9769108126457;-1.0;1.7899482139151124;0.1884491426389049;0.7992523804347895;48.84086515347412;4.161480972248858;0.273065077844774;8.96310772973274;12.700500913913816;0.03468389998336252;-0.202814300563001;0.240697743651377
ZIK0485A;0;PM45_2;45;71.2;1.685;2;24.57296894625564;60.632393968285456;0.85;1228;0.2305944246263505;0.08893676640378677;-0.030488732054937462;0.2386226843109164;-0.027162150387501326;0.09125970260561307;0.38244353368644995;-309.8734133823044;1.0;2.240083508771448;0.20525092982986456;0.6572163447317161;29.172916598767017;2.864658574624396;1.10355986948794;5.9741200227152;10.455018081911726;0.010737405647567162;-0.177064796542871;0.299975374825122
ZIK0485A;0;PL45_1;45;71.2;1.685;0;10.025552336256636;44.03532878932689;0.755;1046;0;0;1000.0;0.7511081362215711;0.06918390432831953;0.08276682609432025;0.17184862412565058;-17576.756504548644;0;1.215869481211968;0.2343705199893104;1.165507926691503;11.03372881074239;2.2318252940927583;0.641163196961505;1.60597447540529;1.9153765017437738;0.631339422492676;0.0151592398753047;-0.0110568846717103
ZIK0485A;0;PL45_2;45;71.2;1.685;0;13.609466497160538;43.32336004477266;0.675;1099;0;0;1000.0;0.5346174980528177;0.0551711477092906;0.08841775825514521;0.2528506012683126;-2255.9659869443108;0;1.1873795562158407;0.27888059759488876;1.1449910053249412;17.460119331295296;2.4903515719327984;0.782841376629328;2.80304183737809;4.570818361297748;0.13711008761325447;-0.00111088207824905;0.0073245267708022
CHA0296A;0;PH45_1;45;91.3;1.93;0;33.9082738511476;84.1116383753558;0.895;1243;0;0;1000.0;1.0366533906137796;0.10553463900652547;0.10919074618142034;0.17565098652078923;-120.4635668728876;0;0.8660164457787866;0.4898166450046067;1.5645165823890361;15.933953171736611;4.90005278274511;1.98935115275736;3.48733466838475;2.837193001664471;2.185507357111817;0.00675436853160871;-0.0118876064928749
CHA0296A;0;PH45_2;45;91.3;1.93;0;44.606191207992964;112.10838758932013;0.995;1457;0;0;1000.0;0.9869743183181325;0.10760919196279783;0.11451521317831181;0.16563236623976438;-142.49973844402632;0;0.6834883350465063;0.5184416622768676;1.7159660341747263;14.872316087247423;4.42644201887785;2.20864404131371;3.63835694123645;2.516797103356569;1.6288507228147773;0.00703102994978133;0.0166623941296017
CHA0296A;0;PM45_1;45;91.3;1.93;0;27.842736686437444;78.73743624746565;0.89;1352;0;0;1000.0;1.9327643968845303;0.12029576498049362;0.12170344016960384;0.10062373227608204;-378.45478111335115;0;0.7168781263475995;0.39055080319249297;1.7540667460181458;9.093617118556319;4.06610799813253;1.33719539838971;1.905555480897;0.9340037568745204;2.2592495292097627;0.00436537334506348;0.0111004993502114
CHA0296A;0;PM45_2;45;91.3;1.93;0;24.487935322539553;86.96302055595685;0.725;1295;0;0;1000.0;1.455211253597916;0.12503952612642855;0.1299706820364466;0.14750451484702734;-516.2794775524061;0;0.9226448626722299;0.3468357603676603;1.4546995739986135;13.440337805121647;3.638029504778783;1.71040135636676;2.51430642522934;1.997126465546474;2.010944613627709;0.00113608870869086;0.00620060240149656
CHA0296A;0;PL45_1;45;91.3;1.93;0;20.28680753542042;63.288859533679094;0.85;1259;0;0;1000.0;2.6200757851362537;0.12417226521039954;0.12674852753366733;0.08608950011690104;-512900.1307736609;0;1.0535978522674256;0.2877382430146008;1.315406431940308;7.840418096532735;2.3997829056717057;1.06796946328331;0.983803946709215;0.6749717990048915;1.3580789191811322;0.00786223631800764;-9.80171239173266e-06
CHA0296A;0;PL45_2;45;91.3;1.93;0;32.978049069165664;119.95231169602212;0.805;1109;0;0;1000.0;2.355897429319841;0.10531987361637914;0.10927393201997566;0.1005526430315634;-2038.8669080439536;0;2.086771475550773;0.22259059345091955;0.6911087121915057;9.017366140183716;2.8032309132223117;0.719250569889978;1.00065070141431;0.9186078441386474;0.4128739219131791;-0.00286487427225324;0.00470018767730063
COA0696A;0;PH45_1;45;64.4;1.67;2;33.49005594991469;104.09522848034923;0.875;897;0.3129844330347413;0.10850886908014751;-9.935831376708426e-05;0.32573220645959977;0.004238764213586012;0.11080023643177256;0.34015744907777484;-589.6838058479742;-1.0;1.1054467910241246;0.16401584589887258;-1.3629424479628665;32.163747454274;2.958301883761451;2.20133730925598;5.9873121021932;7.486169484830518;0.9126190366851785;-0.132503660982263;0.234387953664072
COA0696A;0;PH45_2;45;64.4;1.67;2;35.098607197406345;95.48098186846661;0.77;776;0.27760742302289515;0.08913290154384573;-0.011127005383659402;0.28884251393781624;-0.007390103448334887;0.09114196785471862;0.31554208074210366;-1594.581876933497;-1.0;1.3444595598242215;0.16015061448686493;-1.1119225546933218;28.88042715523369;2.684238639896528;1.82409504246291;4.98256558058685;6.485379291634704;1.0867974151963293;-0.0604811363697761;0.3235767058111
COA0696A;0;PM45_1;45;64.4;1.67;2;19.770931437051544;62.97197137040233;0.735;882;0.19543981110556113;0.07133401578126101;-0.04271005346853339;0.20138900439325394;-0.040387296537798704;0.0732309990872684;0.3636295800155486;-1612.8149957058301;-1.0;1.7528184114470198;0.16238628397819088;-0.8722897935699483;22.951189340863234;2.574304316458146;2.16808077807044;7.53692858103492;8.584832862228877;0.47210947167742606;-0.0822458866743692;0.106626134761387
COA0696A;0;PM45_2;45;64.4;1.67;0;15.279228156893746;42.15094186982909;0.795;990;0;0;1000.0;0.9399133804018437;0.0945621817937132;0.12058813645830517;0.16580958093312517;-356.21746739690536;0;1.5348664568421115;0.22218564677327754;-0.9683623462307084;10.697859559632072;3.4530338759544086;0.788387875232846;2.36509616097502;1.775487010220604;0.6412602810449982;-0.00213482227716866;0.000306271150010806
COA0696A;0;PL45_1;45;64.4;1.67;2;19.316332951190624;60.224471882733035;0.8250000000000001;881;0.5587085026686427;0.15110888248415816;0.06655071324067428;0.5773354795888989;0.07064309597962234;0.1403160509130625;0.26688899130117827;-36.81866917111812;-1.0;1.334673832612387;0.1557762178527412;-1.1357827745195301;19.036604321041125;1.8218331158696475;1.32709354176822;3.11867251573289;4.606057051475951;0.844740765250745;-0.089490406897162;0.0685978567500857
COA0696A;0;PL45_2;45;64.4;1.67;0;11.227920458202755;42.48533521761266;0.6950000000000001;1031;0;0;1000.0;0.9974227081861822;0.10187461168121001;0.10623660979058568;0.16686954312814575;-284.3491931609012;0;2.6563377137669546;0.1477577885822123;-0.549140729951407;10.76790540137239;3.9254596117136518;0.339088442273089;2.35427723798002;1.815903721138157;0.10308891482782968;0.00582510835981931;0.0327875536819181
SOH0496A;0;PH45_1;45;64.2;1.725;2;28.73347212938969;93.33748492721693;0.745;1081;0.2292933825149814;0.10974380310506324;-0.03707823266758159;0.23782467034603536;-0.03259008854523356;0.11243011809595238;0.4727437146548604;-5.692083830182655;1.0;1.14819864375783;0.17207622110274584;1.2637903375818105;38.82439448609093;2.3929249592069826;2.0145092459875;9.09991204065276;14.405749112870119;0.9558333780981568;-0.313884690142252;0.364687689552717
SOH0496A;0;PH45_2;45;64.2;1.725;2;33.471560747653655;97.2579866117112;0.8200000000000001;813;0.22033223844128808;0.08654241143046415;-0.033512334594917315;0.22742057681313785;-0.0305453196530176;0.08879504329818491;0.3904441917370747;-8464.984515515618;1.0;1.2173614750832649;0.206051618051308;1.2196716999120825;28.12930805132298;3.674409728676994;1.65161227313561;6.5083590656995;9.830048943033995;0.7377706668154479;-0.219483257419083;0.364055707461169
SOH0496A;0;PM45_1;45;64.2;1.725;2;29.83061160617779;84.03577359232406;0.705;327;0.19768801919245096;0.0731061455978854;-0.03971629829083789;0.2036895719355836;-0.03738743117278476;0.07510566712929702;0.3687261277815883;-4.075966345011929;-1.0;2.3798795949225613;0.1272705708874886;-0.6163575515880704;23.053204674956696;2.5018158126170658;0.927008558521021;5.42977219196114;8.797288299754342;0.32038325229880515;-0.155886295256957;0.324651339844563
SOH0496A;0;PM45_2;45;64.2;1.725;2;19.74176114561913;75.86387682752074;0.6900000000000001;800;0.3847842398260079;0.12664395032759276;0.025736706538778513;0.3882974561338106;0.027060671895226415;0.11900782428644055;0.33836099722372953;-16.41219475346396;-1.0;4.677575945348476;0.040925096181895715;0.33342037166000477;21.717568428370427;2.2021792728158673;1.09762591934322;4.85747695394475;7.222984198399947;0.29918455362743923;-0.0751979357183858;0.174958021114366
SOH0496A;0;PL45_1;45;64.2;1.725;0;14.35284904194349;50.95952744920441;0.6950000000000001;794;0;0;1000.0;0.9004657366739938;0.08759644700039237;0.08821223757933186;0.18970598424787596;-547.1866879231258;0;4.492076308800148;0.07365991014355876;0.34542343423580973;12.074712509864613;1.6851864969874297;0.436949644034099;1.36809382249866;2.297190485830562;0.0925224780570556;0.0134289971611199;0.0122394388164035
SOH0496A;0;PL45_2;45;64.2;1.725;0;14.074627883187166;53.18647493350954;0.6;1167;0;0;1000.0;0.6791693922391612;0.0749282524155557;0.07833062709722835;0.22180929965075555;-1353.6077460916351;0;4.650355001137252;0.05746940417936815;0.334384458521755;14.146411344121763;2.0071953547655665;0.325307617823269;1.8230277516628;3.15123950021149;0.09142375691512761;0.00712016935065174;-0.0344469132156816
MAA0996A;0;PH45_1;45;56.7;1.75;2;26.25422279988171;74.14522826608992;0.77;727;0.3210357786745764;0.14191397987702545;0.0023029620497647695;0.3334132203492471;0.007627007370958673;0.14459092373825289;0.4336688376867459;-252.3208956978357;-1.0;1.1806125383487411;0.19243015229655464;1.1675008774904154;33.83311254017796;1.5401664793581145;1.35014502563977;6.77247953286664;11.161133202615146;0.4151395471642519;-0.107091175494401;0.116020060137238
MAA0996A;0;PH45_2;45;56.7;1.75;2;22.8412223074629;81.44058181901198;0.715;782;0.2168952836364391;0.10652274688456449;-0.0485013540256946;0.2285953918141517;-0.041581153888124715;0.10918625443799454;0.4776397877992356;-29.616513341372404;1.0;1.5355929759053977;0.16488320044500243;0.9313001844695509;45.196943504139824;1.9115603889087485;1.11598789611246;8.06962630638815;13.406224795009324;0.3963317365373337;-0.164363854890723;0.384627638269838
MAA0996A;0;PM45_1;45;56.7;1.75;2;22.186630082655356;62.10010108678898;0.8300000000000001;1041;0.32032560027225154;0.13169972467914243;0.00199770906816562;0.332960095488904;0.007045861999213832;0.1341071451382954;0.4027724251501621;-286.38368416534536;-1.0;2.423095272851517;0.16080898322223178;0.6077002908969605;32.33330561381386;1.0166271694689346;1.14515419124282;5.27293541919536;9.471126343078573;0.08630790418477535;-0.146019659037282;0.261882989265631
MAA0996A;0;PM45_2;45;56.7;1.75;2;20.10502035409813;63.237502491316064;0.775;974;0.1721556984266278;0.09125203505574839;-0.07645694849034894;0.1785391232168761;-0.07237587963228011;0.09373228610177889;0.524995779148752;-23858.191852951542;-1.0;1.9574002998668862;0.1687204910589433;0.7399813347639894;37.17717705896211;1.9957647691782565;1.26032287600549;10.8621933500776;15.77747930503337;0.06426850303066337;-0.183297258085137;0.238339386396249
MAA0996A;0;PL45_1;45;56.7;1.75;2;15.522860339193267;52.19496877423812;0.725;841;0.18054405866266784;0.09089104487022129;-0.06815137971399907;0.18707835863599961;-0.06450791796409666;0.09366671706002809;0.5006817343436096;-829.8413101722145;-1.0;4.27166477445793;0.03687547559699487;0.361461609278859;26.972448558984624;1.278731430961965;0.242001355344726;10.1233590084846;14.771266811377998;0.03245848533662034;-0.0834090060210702;0.191335370700871
MAA0996A;0;PL45_2;45;56.7;1.75;2;16.305296207923696;60.309090953225265;0.795;917;0.28732845302334664;0.11626654493137527;-0.011748580833207154;0.2967327982298339;-0.007847001114666427;0.10399762116880149;0.3997491008038291;-1739.2633061023878;-1.0;1.5877074899101502;0.15210716558420026;0.9342291617245992;21.350270440251542;1.2967448718601822;0.334622928630656;6.20471647420281;9.340620366121067;0.06283905408069243;-0.0658664968900642;0.158976320231907
ROM0497A;0;PH45_1;45;63.4;1.76;2;26.77309997510062;70.00530241167566;0.785;879;0.34845150844903433;0.11779933588462038;0.0115506247859055;0.35424232812782136;0.013455068626489212;0.11508464174422708;0.3367330381683736;-715.5149391583913;-1.0;1.0723592955842767;0.2977029142481363;1.2956584350873628;23.661029732168224;4.356965827951251;1.50256636154683;5.73628779777835;7.270165557155853;1.4745344489822152;-0.195413039898057;0.322108205756504
ROM0497A;0;PH45_2;45;63.4;1.76;2;25.864247259294462;91.97015145566476;0.59;770;0.6077346736952215;0.1693291817223431;0.08183386690591651;0.6477375830393586;0.08716261064383735;0.12079876006201756;0.2611922354898687;-393.8145984692802;-1.0;1.4995175544264425;0.0356299087101695;1.029251031415967;78.10282335759484;2.8328217678811707;0.912038876669563;3.05574961102254;4.341916065132736;0.33551496946931514;-0.505881774270035;0.483069846636959
ROM0497A;0;PM45_1;45;63.4;1.76;0;17.181952709157436;53.53253816637383;0.72;1193;0;0;1000.0;0.5450632521911982;0.05560098842441531;0.07918191137226951;0.2639537909433815;-1657.068609393542;0;1.100760161685751;0.3949876521450901;1.2585129406456619;16.702317805199105;4.296648506257622;0.718060301184911;3.61697386118278;4.4211458311216285;0.8261087682756887;0.00702051196454367;-0.0342241591879722
ROM0497A;0;PL45_1;45;63.4;1.76;0;10.955284099733072;44.757220993051284;0.5650000000000001;1283;0;0;1000.0;0.8315221681696586;0.09338468053633006;0.11623511152852165;0.1914570942194926;-980.3006510836854;0;1.9515857293476624;0.23108552899692622;0.7253363428115389;12.118308303560752;2.2484585559088854;0.49872779704985;1.58932532641625;2.339405148439367;0.15800878258117582;0.00612781262196505;0.0223009835760589
ROM0497A;0;PL45_2;45;63.4;1.76;0;12.438795672793313;45.950642125589184;0.58;1014;0;0;1000.0;0.7018151267612862;0.07032772971708694;0.09513511447515993;0.2106208583923561;-526.7430310277897;0;2.230483396248769;0.23477845571105094;0.6139178109105164;13.372989418233384;2.4955374917017004;0.890962353888365;2.07592655582025;2.825878451152078;0.32390762828084185;0.014355452979733;-0.0211899450968419
LIC1296A;0;PH45_1;45;62.3;1.635;2;9.641256347443221;29.93132398439274;0.715;923;0.30390378946760727;0.1064757148225069;0.0003473820903933588;0.3116308118916515;0.0030240569157489036;0.1080904771086722;0.3468542678836692;-348.3127242516117;-1.0;0.6876242039690493;0.31523460085173033;1.9173736689945209;26.10879018803911;2.605277724588116;2.71374031342406;8.27041887917301;7.526372098453205;4.1190154523495215;-0.127832259842613;0.226323040773375
LIC1296A;0;PH45_2;45;62.3;1.635;0;19.452681001194467;52.49668227499476;0.635;1309;0;0;1000.0;0.5071941200799102;0.04255931899477494;0.06417201973077227;0.24250503640773405;-297.6055091726099;0;0.6136698674382068;0.5588968646597178;1.8491865311153655;14.627238449501906;4.357437674808949;2.11531658553948;6.85874409459461;3.828607211750661;3.8968902010151965;0.0116758245706154;0.021257577813124
LIC1296A;0;PM45_1;45;62.3;1.635;0;13.161488760192329;51.312591773120886;0.64;824;0;0;1000.0;0.950889440191411;0.09631347039321093;0.12070631739092022;0.1549817392171807;-820.8108542039073;0;1.2405412179909323;0.2800293557888779;1.145830786693755;9.673170515307078;3.3042109700265305;1.76788486843414;3.49232988704869;1.1270787612119737;1.7964837040568815;0.0256086495216075;0.0111452265232469
LIC1296A;0;PM45_2;45;62.3;1.635;0;12.06961457660838;47.0331868738867;0.63;1225;0;0;1000.0;0.9289615558538418;0.09132715919496888;0.09281021559798443;0.17306432664455237;-360.0276269827953;0;1.2271032234894412;0.27170254010581796;1.1215329584580462;10.741397780059703;2.9492427424830634;1.52884177688127;3.13848759237682;1.8648733030544815;1.4480141259570962;0.0146924758978262;0.00947583718149958
LIC1296A;0;PL45_2;45;62.3;1.635;0;9.605913281765417;41.81771755193999;0.54;988;0;0;1000.0;1.046480481972048;0.10972852710928632;0.1118563605959195;0.1507857837662172;-239.44475389271045;0;2.1638556096013843;0.18581646848256447;0.6724904831128413;9.388346399370342;2.0864238354267073;1.27576719763378;1.92137980669532;1.2393190426163372;0.311293841883059;0.0117871664391982;0.00384596160982553
LEL1191A;0;PH45_1;45;70.9;1.69;0;29.902983084763257;92.38507414671696;0.6900000000000001;1121;0;0;1000.0;0.6090694074918807;0.059733788685082126;0.08235439717449489;0.2086972267874478;-3931.4940679480173;0;1.0402611724655206;0.33605644989116873;1.3441734027440004;14.324886951597927;7.537914663956087;0.967947488964322;6.40625219438149;3.104057557436557;1.0360198568159016;-0.00501440370136685;0.00613122824273749
LEL1191A;0;PH45_2;45;70.9;1.69;0;27.298584605841324;90.72361769228195;0.735;1397;0;0;1000.0;0.8526251661859353;0.08754183696293642;0.09871483161637795;0.1763973763916674;-243.76464724827642;0;0.8319549820564698;0.358203397215693;1.6358885774775316;12.100991417635033;7.04305585503562;1.04442999116481;6.04846568644714;2.4352705340079903;1.3290957285019482;-0.00679743792522536;0.016051780050217
LEL1191A;0;PM45_1;45;70.9;1.69;0;23.54169974833436;79.66941346463406;0.79;1137;0;0;1000.0;0.9439617548562597;0.09825050901481619;0.10611462241511824;0.16589680494442163;-376.71183305189527;0;1.3081998195191844;0.27538973909670716;1.0547024507179592;11.572815696786375;5.509121649191973;0.904084144405627;3.74431608045085;2.0024247797378694;0.42557842532958595;-0.0101268742427814;0.000215401866826559
LEL1191A;0;PM45_2;45;70.9;1.69;0;22.672244731231974;83.80759172668483;0.685;981;0;0;1000.0;1.2140706431326087;0.11431849280766786;0.11571281856559196;0.131121145858088;-795.3127634645738;0;1.0552876779728775;0.25408173355594543;1.315658710736886;9.265533362432665;6.787144898353796;0.757392140088619;4.91585921719287;1.2518930209269017;0.9884799096662661;-0.00793521555273324;0.0037859778714292
LEL1191A;0;PL45_1;45;70.9;1.69;0;14.160246593701986;50.85564824905688;0.645;1301;0;0;1000.0;1.5023208116851503;0.1126603011170271;0.11705695304695206;0.11436780048515581;-1399.0507804495212;0;2.4881671860069963;0.16008842515574936;0.5811701272924171;8.113967356145746;3.317559110478234;0.516737399722467;1.68796653980752;0.9331188850945333;0.1553110089394851;-0.0001357500648409;-0.00247576180494657
