Time X Y Z
0.013995 -0.113399 0.393473 0.298521
0.018585 -0.116643 0.385557 0.307510
0.016812 -0.118849 0.378649 0.318573
0.014230 -0.124216 0.371395 0.327372
0.016589 -0.130573 0.365136 0.338035
0.015530 -0.138482 0.360122 0.345423
0.015379 -0.146438 0.356356 0.355892
0.013752 -0.146438 0.356356 0.355892
0.016212 -0.151534 0.352282 0.360765
0.015435 -0.155903 0.348326 0.372397
0.015766 -0.160335 0.343386 0.383826
0.012257 -0.163283 0.338255 0.392351
0.012625 -0.166900 0.332509 0.400588
0.014594 -0.170898 0.326179 0.406766
0.016289 -0.170898 0.326179 0.406766
0.014905 -0.174415 0.319489 0.412844
0.015192 -0.178711 0.312462 0.418695
0.030361 -0.182648 0.305755 0.424275
0.013868 -0.186793 0.299357 0.429590
0.014776 -0.190858 0.293414 0.434652
0.014176 -0.195379 0.288279 0.439923
0.015531 -0.199985 0.284345 0.444723
0.026473 -0.205168 0.280586 0.449806
0.012649 -0.210789 0.277429 0.454929
0.015551 -0.216768 0.274224 0.460461
0.014876 -0.222873 0.271425 0.465672
0.015343 -0.229086 0.269371 0.471444
0.014789 -0.235352 0.268149 0.477045
0.016638 -0.241068 0.267335 0.482737
0.016447 -0.246802 0.266497 0.488033
0.016217 -0.252075 0.265349 0.493618
0.020126 -0.256798 0.263845 0.498680
0.014309 -0.261147 0.262602 0.503765
0.014740 -0.265530 0.261640 0.508353
0.014464 -0.265530 0.261640 0.508353
0.015827 -0.268117 0.260358 0.512408
0.014008 -0.270933 0.259535 0.515759
0.014756 -0.272602 0.259212 0.519025
0.014917 -0.274583 0.258591 0.521808
0.015873 -0.275769 0.258219 0.524580
0.014669 -0.277236 0.257713 0.526770
0.014432 -0.277995 0.257738 0.528862
0.014206 -0.279085 0.257062 0.531044
0.012053 -0.279085 0.257062 0.531044
0.013246 -0.279750 0.256473 0.532847
0.012765 -0.280731 0.256470 0.534721
0.015181 -0.281320 0.256727 0.536440
0.016656 -0.282270 0.256459 0.538235
0.020619 -0.283020 0.256080 0.539699
0.017788 -0.283895 0.256140 0.541212
0.022740 -0.284611 0.256063 0.542607
0.019737 -0.285649 0.256380 0.543924
0.019184 -0.286455 0.256020 0.545104
0.021021 -0.287546 0.255645 0.546569
0.026233 -0.288521 0.255228 0.547728
0.017111 -0.289856 0.254949 0.549031
0.015943 -0.291157 0.254569 0.550011
0.015340 -0.291157 0.254569 0.550011
0.014443 -0.292751 0.254403 0.551102
0.015548 -0.294284 0.253712 0.552088
0.012594 -0.296076 0.252709 0.553284
0.014805 -0.297656 0.251533 0.554336
0.015809 -0.299590 0.250310 0.555597
0.016445 -0.301323 0.249222 0.556694
0.022481 -0.303246 0.247783 0.557938
0.014930 -0.304969 0.246057 0.559235
0.013607 -0.306749 0.244198 0.560545
0.014666 -0.308433 0.242220 0.561921
0.016159 -0.310386 0.240232 0.563207
0.016469 -0.312305 0.238112 0.564608
0.017571 -0.314320 0.236116 0.565967
0.014437 -0.316225 0.234216 0.567513
0.016267 -0.318302 0.232217 0.569009
0.015045 -0.320265 0.230267 0.570547
0.013354 -0.320265 0.230267 0.570547
0.017314 -0.322321 0.228275 0.572146
0.019597 -0.324100 0.226033 0.573769
0.019534 -0.325911 0.223741 0.575445
0.017407 -0.327534 0.221396 0.577155
0.016223 -0.329279 0.219115 0.578853
0.016748 -0.330764 0.216926 0.580643
0.014514 -0.332400 0.214833 0.582388
0.020853 -0.333831 0.212619 0.584101
0.017700 -0.335399 0.210527 0.585713
0.019559 -0.336607 0.208717 0.587559
0.016995 -0.337880 0.207042 0.589263
0.014980 -0.338826 0.205581 0.591173
0.021838 -0.339919 0.204535 0.593015
0.020045 -0.340743 0.203747 0.594938
0.018664 -0.341729 0.202993 0.596714
0.021509 -0.342392 0.202363 0.598526
0.015806 -0.343129 0.201764 0.600188
0.016856 -0.343602 0.201247 0.601847
0.016729 -0.344325 0.200795 0.603398
0.016210 -0.344784 0.200344 0.604862
0.016194 -0.345609 0.199604 0.606369
0.021065 -0.346160 0.199109 0.607627
0.025827 -0.346992 0.198775 0.608802
0.019006 -0.347454 0.198485 0.609983
0.022729 -0.348188 0.198219 0.611135
0.020206 -0.348576 0.197972 0.612307
0.021317 -0.349207 0.197722 0.613477
0.021229 -0.349493 0.197476 0.614640
0.016910 -0.349982 0.197247 0.615787
0.017510 -0.350111 0.197020 0.616966
0.019395 -0.350518 0.196800 0.618077
0.013601 -0.350574 0.196558 0.619244
0.014832 -0.350922 0.196277 0.620140
0.014516 -0.350905 0.196285 0.620954
0.014080 -0.351187 0.196538 0.621705
0.014284 -0.351409 0.196970 0.622519
0.013553 -0.351409 0.196970 0.622519
0.012365 -0.351748 0.197443 0.623237
0.013638 -0.351997 0.197890 0.624001
0.013351 -0.352357 0.198290 0.624688
0.014632 -0.352534 0.198398 0.625390
0.012979 -0.352534 0.198398 0.625390
0.014002 -0.352836 0.198529 0.626026
0.012383 -0.353012 0.198665 0.626771
0.012812 -0.353297 0.198788 0.627433
0.014318 -0.353456 0.198864 0.628247
0.011269 -0.353456 0.198864 0.628247
0.013062 -0.353706 0.198924 0.628879
0.014306 -0.353893 0.198938 0.629771
0.013842 -0.354158 0.198900 0.630445
0.013274 -0.354356 0.198813 0.631365
0.014926 -0.354356 0.198813 0.631365
0.012512 -0.354602 0.198685 0.632095
0.012657 -0.354803 0.198471 0.633080
0.013378 -0.355039 0.198195 0.633881
0.014142 -0.355063 0.198022 0.634573
0.012487 -0.355063 0.198022 0.634573
0.012636 -0.355192 0.197887 0.635133
0.013472 -0.355029 0.197749 0.635697
0.013513 -0.355165 0.197525 0.636228
0.015485 -0.355047 0.197399 0.636656
0.013681 -0.355047 0.197399 0.636656
0.017183 -0.355143 0.197294 0.637092
0.015634 -0.355085 0.197109 0.637557
0.014914 -0.355276 0.196740 0.638079
0.015137 -0.355416 0.196390 0.638890
0.016822 -0.355539 0.196193 0.639531
0.016584 -0.355730 0.196079 0.640423
0.018316 -0.355907 0.195939 0.641088
0.014675 -0.356101 0.195729 0.641994
0.017107 -0.356305 0.195443 0.642723
0.015244 -0.356491 0.195090 0.643667
0.017244 -0.356650 0.195011 0.644427
0.016029 -0.356737 0.195001 0.645266
0.016146 -0.356852 0.195011 0.646036
0.015421 -0.356929 0.195022 0.646907
0.014848 -0.356967 0.194835 0.647673
0.013936 -0.356991 0.194652 0.648702
0.016137 -0.356993 0.194642 0.649504
0.014908 -0.356922 0.194645 0.650429
0.013858 -0.356922 0.194645 0.650429
0.012889 -0.356943 0.194981 0.651125
0.013427 -0.357038 0.195258 0.652033
0.013304 -0.357231 0.195340 0.652643
0.012751 -0.357389 0.195298 0.653405
0.012154 -0.357389 0.195298 0.653405
0.013682 -0.357508 0.195213 0.654025
0.016187 -0.357698 0.194945 0.654766
0.014074 -0.357840 0.194794 0.655383
0.014780 -0.357970 0.194683 0.656217
0.015561 -0.358078 0.194669 0.656798
0.016484 -0.358096 0.194716 0.657644
0.016925 -0.358135 0.194809 0.658234
0.017357 -0.358157 0.194691 0.659151
