Time X Y Z
0.017315 -0.117597 0.536629 0.255065
0.014484 -0.115933 0.526404 0.261824
0.014057 -0.115933 0.526404 0.261824
0.015348 -0.114703 0.520581 0.269134
0.015408 -0.114475 0.515401 0.275911
0.016085 -0.113742 0.510909 0.283535
0.016243 -0.113646 0.506307 0.292305
0.016742 -0.113023 0.502275 0.301077
0.016009 -0.111015 0.496687 0.309162
0.016145 -0.108633 0.490383 0.316733
0.015633 -0.105398 0.482925 0.323230
0.017747 -0.101473 0.474119 0.330784
0.016673 -0.093821 0.463264 0.337076
0.016627 -0.087104 0.450520 0.346069
0.017625 -0.082487 0.437781 0.352354
0.017381 -0.077690 0.425910 0.360786
0.020910 -0.079663 0.415355 0.369700
0.018548 -0.080677 0.407574 0.381575
0.019246 -0.081447 0.400477 0.391893
0.015615 -0.082543 0.394461 0.405117
0.015353 -0.085129 0.389043 0.415085
0.014713 -0.085129 0.389043 0.415085
0.015955 -0.088663 0.384250 0.427386
0.014350 -0.091784 0.379827 0.436445
0.016304 -0.095152 0.375572 0.440237
0.015748 -0.095421 0.370862 0.447941
0.016432 -0.095545 0.365473 0.453221
0.015839 -0.095936 0.359525 0.462381
0.015952 -0.100133 0.355583 0.467324
0.017701 -0.109651 0.355532 0.472759
0.016561 -0.118638 0.355942 0.482410
0.015996 -0.126455 0.357069 0.485823
0.016230 -0.130155 0.357195 0.488508
0.017086 -0.133879 0.356417 0.493117
0.016402 -0.139084 0.355657 0.494699
0.016018 -0.145686 0.355518 0.497907
0.016640 -0.151074 0.354102 0.499176
0.016848 -0.157081 0.354400 0.497584
0.016178 -0.164969 0.357164 0.499449
0.016869 -0.174413 0.361574 0.498743
0.016865 -0.183212 0.366113 0.499949
0.017393 -0.191343 0.368955 0.500750
0.016375 -0.197838 0.370074 0.501029
0.015862 -0.203381 0.372107 0.502713
0.015734 -0.208415 0.373342 0.503499
0.015765 -0.210857 0.373481 0.503050
0.016599 -0.212668 0.372539 0.503166
0.016782 -0.212844 0.371577 0.502788
0.017787 -0.213764 0.370166 0.502799
0.017061 -0.214205 0.367635 0.502959
0.016875 -0.215554 0.366022 0.503564
0.016959 -0.216811 0.364420 0.505706
0.017934 -0.218239 0.362285 0.507718
0.016509 -0.218994 0.361159 0.512071
0.023845 -0.221540 0.360250 0.513621
0.017474 -0.223925 0.358972 0.521057
0.021531 -0.226066 0.356856 0.524044
0.032205 -0.226684 0.353638 0.527280
0.020989 -0.228153 0.349389 0.530510
0.016977 -0.229852 0.346116 0.536039
0.020559 -0.229811 0.342880 0.537055
0.017404 -0.227966 0.340973 0.540721
0.016517 -0.225882 0.337923 0.544474
0.016275 -0.223784 0.333111 0.547839
0.015692 -0.221898 0.328297 0.550682
0.016588 -0.220585 0.324239 0.553448
0.015912 -0.219318 0.320004 0.556521
0.020530 -0.218945 0.316221 0.559127
0.017038 -0.218573 0.312345 0.562072
0.017538 -0.218805 0.308367 0.565446
0.017073 -0.219127 0.304570 0.567884
0.019084 -0.219568 0.301510 0.570567
0.017374 -0.219991 0.298976 0.572670
0.028389 -0.220471 0.296701 0.575029
0.019056 -0.220858 0.294016 0.576867
0.017937 -0.221485 0.291400 0.579054
0.021212 -0.222281 0.289121 0.580601
0.019015 -0.222935 0.287053 0.582302
0.021844 -0.223848 0.285382 0.583443
0.019206 -0.224568 0.284008 0.584649
0.022135 -0.225652 0.282964 0.585264
0.016514 -0.226367 0.282209 0.586199
0.016298 -0.227509 0.281712 0.586455
0.017118 -0.228298 0.281527 0.587122
0.026289 -0.229557 0.281687 0.587044
0.017550 -0.230405 0.281801 0.587405
0.016760 -0.231500 0.281987 0.587400
0.017024 -0.232555 0.282179 0.587920
0.016366 -0.233648 0.282331 0.587573
0.016021 -0.234553 0.282089 0.587809
0.017127 -0.235778 0.281725 0.587594
0.016189 -0.236715 0.281147 0.587533
0.016532 -0.237944 0.280221 0.587292
0.017919 -0.238931 0.278788 0.587250
0.017963 -0.240208 0.276819 0.587006
0.015196 -0.241297 0.274382 0.587101
0.018730 -0.241297 0.274382 0.587101
0.018333 -0.242857 0.271432 0.587237
0.016520 -0.244179 0.268205 0.587536
0.017541 -0.245874 0.264507 0.587842
0.021291 -0.247548 0.260902 0.588224
0.016687 -0.249630 0.257215 0.588780
0.016421 -0.251755 0.253355 0.589390
0.018599 -0.254252 0.249438 0.590064
0.017927 -0.256815 0.245427 0.590848
0.031398 -0.259662 0.241352 0.591661
0.016104 -0.262582 0.237165 0.592598
0.016499 -0.265630 0.232620 0.593491
0.017382 -0.268780 0.228353 0.594394
0.016947 -0.272050 0.224013 0.595520
0.016439 -0.275364 0.219916 0.596536
0.016972 -0.278895 0.216023 0.597717
0.019893 -0.282289 0.212316 0.598859
0.016982 -0.285778 0.208764 0.600103
0.018484 -0.289032 0.205388 0.601339
0.018169 -0.292296 0.202150 0.602636
0.021341 -0.295250 0.199076 0.603970
0.021506 -0.298194 0.196262 0.605340
0.018657 -0.300752 0.194310 0.606792
0.021408 -0.303145 0.193302 0.608026
0.019257 -0.305094 0.193118 0.609436
0.016604 -0.306794 0.193626 0.610619
0.019373 -0.308234 0.194558 0.612000
0.015680 -0.309426 0.195632 0.612985
0.016746 -0.310365 0.196639 0.614157
0.017282 -0.311073 0.197533 0.614952
0.016376 -0.311684 0.198293 0.615883
0.017123 -0.311934 0.199184 0.616312
0.021026 -0.312233 0.199785 0.617016
0.018856 -0.312231 0.200236 0.617414
0.024662 -0.312342 0.200391 0.618046
0.021692 -0.312200 0.200328 0.618460
0.016216 -0.312217 0.199977 0.619105
0.019059 -0.312071 0.199678 0.619724
0.016030 -0.312029 0.199441 0.620364
0.014959 -0.311949 0.199398 0.620978
0.019778 -0.311848 0.199420 0.621556
0.020620 -0.311739 0.199562 0.622070
0.017525 -0.311600 0.199711 0.622557
0.017959 -0.311499 0.199914 0.623051
0.022107 -0.311365 0.200069 0.623515
0.018830 -0.311329 0.200268 0.623991
0.015317 -0.311219 0.200347 0.624469
0.016724 -0.311270 0.200064 0.624994
0.017101 -0.311260 0.199636 0.625465
0.018245 -0.311447 0.199347 0.625913
0.016573 -0.311479 0.199116 0.626322
0.016731 -0.311656 0.199069 0.626659
0.014843 -0.311705 0.199161 0.626861
0.015848 -0.311879 0.199394 0.627088
0.015739 -0.311911 0.199630 0.627312
0.016037 -0.311870 0.199283 0.627515
0.020785 -0.311698 0.198856 0.627723
0.016995 -0.311775 0.198544 0.628111
0.015634 -0.311804 0.198562 0.628331
0.016858 -0.311874 0.198821 0.628564
0.015650 -0.311949 0.199267 0.628766
0.022029 -0.311996 0.199824 0.628963
0.023068 -0.312095 0.200421 0.629086
0.017680 -0.312219 0.200906 0.629250
0.016095 -0.312366 0.201193 0.629303
0.016825 -0.312546 0.201334 0.629485
0.014934 -0.312733 0.201346 0.629542
0.014687 -0.312733 0.201346 0.629542
0.016385 -0.313003 0.201003 0.629921
0.016803 -0.313360 0.200688 0.630240
0.016634 -0.313759 0.200472 0.630551
0.016731 -0.314216 0.200412 0.630792
0.016005 -0.314665 0.200553 0.631044
0.018407 -0.315166 0.200866 0.631272
0.021576 -0.315642 0.201234 0.631481
0.019242 -0.316077 0.201559 0.631573
0.016483 -0.316541 0.201811 0.631770
0.019195 -0.316881 0.201874 0.631858
0.016740 -0.317286 0.201814 0.632115
0.017516 -0.317710 0.201856 0.632196
0.016615 -0.318302 0.201849 0.632572
0.016840 -0.318989 0.201942 0.632790
0.016333 -0.319750 0.202023 0.633126
0.017863 -0.320516 0.202176 0.633404
0.016361 -0.321273 0.202304 0.633716
0.019643 -0.321911 0.202051 0.633924
