Time X Y Z
0.013390 -0.347620 0.227495 0.717071
0.012494 -0.350150 0.222992 0.723647
0.011763 -0.350150 0.222992 0.723647
0.013806 -0.352776 0.219446 0.729496
0.013817 -0.354949 0.217241 0.732218
0.013033 -0.357202 0.216570 0.735002
0.013553 -0.357202 0.216570 0.735002
0.014641 -0.359111 0.217988 0.736403
0.013719 -0.361205 0.221199 0.737534
0.014156 -0.363405 0.224692 0.738575
0.014069 -0.365467 0.228307 0.739768
0.012621 -0.367714 0.231972 0.740815
0.011784 -0.367714 0.231972 0.740815
0.013636 -0.369865 0.235163 0.742023
0.014311 -0.372208 0.237940 0.743034
0.012805 -0.374361 0.240111 0.743993
0.014443 -0.376745 0.242176 0.744810
0.011155 -0.376745 0.242176 0.744810
0.013910 -0.378750 0.243470 0.745378
0.013069 -0.381126 0.244680 0.745879
0.014879 -0.383219 0.245721 0.746425
0.012695 -0.385698 0.246717 0.746643
0.011128 -0.385698 0.246717 0.746643
0.013541 -0.387925 0.247697 0.747185
0.014283 -0.390539 0.248679 0.747496
0.017986 -0.393099 0.249726 0.748069
0.014623 -0.396127 0.250946 0.748578
0.015415 -0.398965 0.251419 0.749248
0.018247 -0.402326 0.251471 0.749682
0.018861 -0.405432 0.251005 0.750259
0.018822 -0.409136 0.250515 0.750713
0.020593 -0.412692 0.249444 0.751160
0.015137 -0.416714 0.248450 0.751376
0.015209 -0.420811 0.247488 0.751646
0.015347 -0.425172 0.245679 0.751894
0.015131 -0.429461 0.243314 0.752242
0.016504 -0.433779 0.241196 0.752619
0.018492 -0.437907 0.239090 0.752750
0.018778 -0.441742 0.237154 0.752962
0.014336 -0.445473 0.236231 0.753264
0.013980 -0.448751 0.235704 0.754088
0.015467 -0.451828 0.235410 0.755067
0.014483 -0.454423 0.234794 0.756356
0.014913 -0.456914 0.233784 0.757806
0.014478 -0.456914 0.233784 0.757806
0.017228 -0.459000 0.232411 0.759513
0.015381 -0.460898 0.230794 0.761165
0.016652 -0.462472 0.228857 0.763164
0.014784 -0.463801 0.226809 0.765005
0.013020 -0.464770 0.225081 0.766866
0.015954 -0.465704 0.223460 0.768638
0.014017 -0.466379 0.222075 0.770330
0.015572 -0.466965 0.220674 0.772105
0.013429 -0.467469 0.219363 0.773959
0.013913 -0.467469 0.219363 0.773959
0.014343 -0.467725 0.217945 0.775951
0.013763 -0.467941 0.216350 0.778059
0.014361 -0.467842 0.214645 0.780143
0.013415 -0.467837 0.212932 0.782406
0.013863 -0.467545 0.211142 0.784630
0.010734 -0.467545 0.211142 0.784630
0.013722 -0.467811 0.209382 0.786799
0.013748 -0.467519 0.207311 0.788975
0.014667 -0.467763 0.205189 0.791130
0.013491 -0.467543 0.202741 0.793201
0.012309 -0.467543 0.202741 0.793201
0.015981 -0.467911 0.200236 0.795278
0.015846 -0.467980 0.198423 0.797259
0.015832 -0.468435 0.197616 0.799039
0.018637 -0.468604 0.197002 0.800505
0.014937 -0.468971 0.196814 0.802049
0.066475 -0.469208 0.196416 0.803136
0.018593 -0.469695 0.196176 0.804293
0.015613 -0.469988 0.196044 0.805109
0.015963 -0.470553 0.196061 0.806116
0.016045 -0.470869 0.196351 0.806923
0.016035 -0.471431 0.196676 0.807894
0.016999 -0.471647 0.196921 0.808625
0.015731 -0.472079 0.197060 0.809497
0.015027 -0.472231 0.197025 0.810135
0.016309 -0.472561 0.196888 0.810928
0.015690 -0.472649 0.196696 0.811539
0.016134 -0.472902 0.196490 0.812292
0.015046 -0.472950 0.196323 0.812900
0.018296 -0.473136 0.196178 0.813670
0.016565 -0.473091 0.196026 0.814270
0.019515 -0.473217 0.195844 0.814974
0.017275 -0.473266 0.195428 0.815447
0.018166 -0.473411 0.195044 0.815963
0.018602 -0.473589 0.194725 0.816493
0.016839 -0.473784 0.194577 0.817063
0.015608 -0.473917 0.194608 0.817557
0.016661 -0.474074 0.194756 0.818110
0.019821 -0.474187 0.194916 0.818649
0.016272 -0.474323 0.195037 0.819194
0.018295 -0.474315 0.195114 0.819587
0.020712 -0.474349 0.195178 0.820019
0.016460 -0.474247 0.195243 0.820355
0.020348 -0.474259 0.195332 0.820779
0.017300 -0.474164 0.195450 0.821154
0.019260 -0.474162 0.195577 0.821584
0.020507 -0.474034 0.195704 0.821942
0.018498 -0.474032 0.195799 0.822386
0.023633 -0.473897 0.195797 0.822815
0.021601 -0.473973 0.195843 0.823337
0.028439 -0.473845 0.195672 0.823763
0.020073 -0.473899 0.195653 0.824257
0.017217 -0.473891 0.195684 0.824720
0.016667 -0.474072 0.195746 0.825209
0.016982 -0.474146 0.195707 0.825700
0.017034 -0.474295 0.195664 0.826146
